,Time,Cmin,Cmax,Mean
902,90.3,0.558751,1.21571,0.8872305
903,90.4,0.560015,1.21513,0.8875725000000001
904,90.5,0.561278,1.21454,0.8879090000000001
905,90.6,0.562538,1.21397,0.888254
906,90.7,0.563796,1.21339,0.888593
907,90.8,0.565052,1.21281,0.8889309999999999
908,90.9,0.566306,1.21223,0.889268
909,91.0,0.567558,1.21166,0.889609
910,91.1,0.568807,1.21109,0.8899485
911,91.2,0.570055,1.21052,0.8902875
912,91.3,0.5713,1.20995,0.890625
913,91.4,0.572543,1.20938,0.8909615
914,91.5,0.573784,1.20881,0.891297
915,91.6,0.575023,1.20825,0.8916364999999999
916,91.7,0.57626,1.20768,0.89197
917,91.8,0.577495,1.20712,0.8923075
918,91.9,0.578727,1.20656,0.8926435
919,92.0,0.579957,1.206,0.8929784999999999
920,92.1,0.581185,1.20544,0.8933125
921,92.2,0.582411,1.20489,0.8936505
922,92.3,0.583634,1.20433,0.8939819999999999
923,92.4,0.584856,1.20378,0.8943180000000001
924,92.5,0.586075,1.20323,0.8946525000000001
925,92.6,0.587292,1.20268,0.8949860000000001
926,92.7,0.588506,1.20213,0.895318
927,92.8,0.589719,1.20158,0.8956495
928,92.9,0.590929,1.20103,0.8959795
929,93.0,0.592137,1.20049,0.8963135
930,93.1,0.593343,1.19994,0.8966415
931,93.2,0.594546,1.1994,0.896973
932,93.3,0.595747,1.19886,0.8973035
933,93.4,0.596946,1.19832,0.897633
934,93.5,0.598143,1.19778,0.8979615000000001
935,93.6,0.599337,1.19725,0.8982935
936,93.7,0.600529,1.19671,0.8986194999999999
937,93.8,0.601719,1.19618,0.8989495000000001
938,93.9,0.602907,1.19565,0.8992785000000001
939,94.0,0.604092,1.19511,0.8996009999999999
940,94.1,0.605275,1.19459,0.8999325
941,94.2,0.606456,1.19406,0.900258
942,94.3,0.607634,1.19353,0.900582
943,94.4,0.60881,1.193,0.9009050000000001
944,94.5,0.609984,1.19248,0.901232
945,94.6,0.611155,1.19196,0.9015575
946,94.7,0.612324,1.19144,0.9018820000000001
947,94.8,0.613491,1.19092,0.9022055
948,94.9,0.614655,1.1904,0.9025274999999999
949,95.0,0.615817,1.18988,0.9028484999999999
950,95.1,0.616977,1.18937,0.9031735000000001
951,95.2,0.618134,1.18885,0.903492
952,95.3,0.619289,1.18834,0.9038145
953,95.4,0.620442,1.18783,0.904136
954,95.5,0.621592,1.18732,0.9044559999999999
955,95.6,0.62274,1.18681,0.9047749999999999
956,95.7,0.623886,1.1863,0.9050929999999999
957,95.8,0.625029,1.18579,0.9054095
958,95.9,0.62617,1.18529,0.9057299999999999
959,96.0,0.627309,1.18478,0.9060444999999999
960,96.1,0.628445,1.18428,0.9063625
961,96.2,0.629579,1.18378,0.9066795000000001
962,96.3,0.630702,1.18328,0.9069910000000001
963,96.4,0.631818,1.18278,0.907299
964,96.5,0.632931,1.18229,0.9076105000000001
965,96.6,0.634043,1.18179,0.9079165
966,96.7,0.635152,1.1813,0.908226
967,96.8,0.636259,1.1808,0.9085295
968,96.9,0.637363,1.18031,0.9088365
969,97.0,0.638465,1.17982,0.9091425
970,97.1,0.639565,1.17933,0.9094475
971,97.2,0.640663,1.17884,0.9097515
972,97.3,0.641758,1.17836,0.9100590000000001
973,97.4,0.642851,1.17787,0.9103604999999999
974,97.5,0.643941,1.17739,0.9106654999999999
975,97.6,0.645029,1.17691,0.9109695
976,97.7,0.646115,1.17642,0.9112675
977,97.8,0.647198,1.17594,0.9115690000000001
978,97.9,0.648279,1.17547,0.9118745
979,98.0,0.649358,1.17499,0.912174
980,98.1,0.650435,1.17451,0.9124725
981,98.2,0.651509,1.17404,0.9127745
982,98.3,0.65258,1.17356,0.91307
983,98.4,0.65365,1.17309,0.91337
984,98.5,0.654717,1.17262,0.9136685
985,98.6,0.655781,1.17215,0.9139655
986,98.7,0.656844,1.17168,0.914262
987,98.8,0.657903,1.17121,0.9145565
988,98.9,0.658961,1.17075,0.9148555
989,99.0,0.660016,1.17028,0.9151480000000001
990,99.1,0.661069,1.16982,0.9154445
991,99.2,0.662119,1.16935,0.9157344999999999
992,99.3,0.663168,1.16889,0.916029
993,99.4,0.664213,1.16843,0.9163215
994,99.5,0.665257,1.16797,0.9166135
995,99.6,0.666298,1.16752,0.916909
996,99.7,0.667336,1.16706,0.917198
997,99.8,0.668372,1.1666,0.917486
998,99.9,0.669406,1.16615,0.917778
999,100.0,0.670438,1.1657,0.918069
1000,100.1,0.671467,1.16524,0.9183535
1001,100.2,0.672494,1.16479,0.918642
1002,100.3,0.673518,1.16435,0.9189339999999999
1003,100.4,0.67454,1.1639,0.9192199999999999
1004,100.5,0.67556,1.16345,0.919505
1005,100.6,0.676577,1.163,0.9197885
1006,100.7,0.677592,1.16256,0.920076
1007,100.8,0.678604,1.16212,0.920362
1008,100.9,0.679615,1.16167,0.9206425
1009,101.0,0.680622,1.16123,0.9209259999999999
1010,101.1,0.681628,1.16079,0.921209
1011,101.2,0.682631,1.16035,0.9214905
1012,101.3,0.683631,1.15992,0.9217755000000001
1013,101.4,0.68463,1.15948,0.9220550000000001
1014,101.5,0.685625,1.15904,0.9223325
1015,101.6,0.686619,1.15861,0.9226144999999999
1016,101.7,0.68761,1.15818,0.922895
1017,101.8,0.688599,1.15774,0.9231695
1018,101.9,0.689585,1.15731,0.9234475
1019,102.0,0.690569,1.15688,0.9237245
1020,102.1,0.691551,1.15645,0.9240005
1021,102.2,0.69253,1.15603,0.92428
1022,102.3,0.693507,1.1556,0.9245535
1023,102.4,0.694481,1.15518,0.9248305000000001
1024,102.5,0.695453,1.15475,0.9251015
1025,102.6,0.696423,1.15433,0.9253765
1026,102.7,0.69739,1.15391,0.92565
1027,102.8,0.698355,1.15349,0.9259225
1028,102.9,0.699318,1.15307,0.926194
1029,103.0,0.700278,1.15265,0.926464
1030,103.1,0.701236,1.15223,0.926733
1031,103.2,0.702191,1.15181,0.9270005
1032,103.3,0.703145,1.1514,0.9272724999999999
1033,103.4,0.704095,1.15098,0.9275374999999999
1034,103.5,0.705044,1.15057,0.927807
1035,103.6,0.70599,1.15016,0.928075
1036,103.7,0.706933,1.14975,0.9283415
1037,103.8,0.707875,1.14934,0.9286075
1038,103.9,0.708813,1.14893,0.9288715000000001
1039,104.0,0.70975,1.14852,0.929135
1040,104.1,0.710677,1.14811,0.9293935
1041,104.2,0.711602,1.14771,0.929656
1042,104.3,0.712524,1.1473,0.9299120000000001
1043,104.4,0.713444,1.1469,0.930172
1044,104.5,0.714362,1.14649,0.930426
1045,104.6,0.715277,1.14609,0.9306835
1046,104.7,0.716191,1.14569,0.9309405000000001
1047,104.8,0.717101,1.14529,0.9311955
1048,104.9,0.71801,1.14489,0.93145
1049,105.0,0.718916,1.1445,0.931708
1050,105.1,0.71982,1.1441,0.9319599999999999
1051,105.2,0.720722,1.1437,0.9322109999999999
1052,105.3,0.721621,1.14331,0.9324655
1053,105.4,0.722518,1.14292,0.932719
1054,105.5,0.723412,1.14252,0.932966
1055,105.6,0.724305,1.14213,0.9332175
1056,105.7,0.725195,1.14174,0.9334675
1057,105.8,0.726083,1.14135,0.9337165000000001
1058,105.9,0.726968,1.14096,0.933964
1059,106.0,0.727851,1.14058,0.9342155
1060,106.1,0.728732,1.14019,0.934461
1061,106.2,0.729611,1.1398,0.9347055
1062,106.3,0.730488,1.13942,0.9349540000000001
1063,106.4,0.731362,1.13904,0.935201
1064,106.5,0.732233,1.13865,0.9354415
1065,106.6,0.733103,1.13827,0.9356864999999999
1066,106.7,0.73397,1.13789,0.93593
1067,106.8,0.734835,1.13751,0.9361725000000001
1068,106.9,0.735698,1.13713,0.936414
1069,107.0,0.736558,1.13676,0.936659
1070,107.1,0.737416,1.13638,0.936898
1071,107.2,0.738272,1.136,0.937136
1072,107.3,0.739126,1.13563,0.9373779999999999
1073,107.4,0.739977,1.13525,0.9376135000000001
1074,107.5,0.740826,1.13488,0.937853
1075,107.6,0.741673,1.13451,0.9380915
1076,107.7,0.742518,1.13414,0.938329
1077,107.8,0.74336,1.13377,0.938565
1078,107.9,0.7442,1.1334,0.9388
1079,108.0,0.745038,1.13303,0.9390339999999999
1080,108.1,0.745874,1.13266,0.9392670000000001
1081,108.2,0.746707,1.1323,0.9395035
1082,108.3,0.747538,1.13193,0.9397340000000001
1083,108.4,0.748367,1.13157,0.9399685
1084,108.5,0.749193,1.1312,0.9401965
1085,108.6,0.750018,1.13084,0.940429
1086,108.7,0.750839,1.13048,0.9406595
1087,108.8,0.751656,1.13012,0.940888
1088,108.9,0.75247,1.12976,0.941115
1089,109.0,0.753282,1.1294,0.941341
1090,109.1,0.754092,1.12904,0.941566
1091,109.2,0.7549,1.12868,0.9417899999999999
1092,109.3,0.755706,1.12833,0.942018
1093,109.4,0.75651,1.12797,0.94224
1094,109.5,0.757311,1.12762,0.9424655
1095,109.6,0.75811,1.12727,0.94269
1096,109.7,0.758907,1.12691,0.9429085
1097,109.8,0.759702,1.12656,0.9431309999999999
1098,109.9,0.760494,1.12621,0.943352
1099,110.0,0.761285,1.12586,0.9435725
1100,110.1,0.762073,1.12551,0.9437915
1101,110.2,0.762859,1.12516,0.9440095
1102,110.3,0.763643,1.12482,0.9442314999999999
1103,110.4,0.764424,1.12447,0.944447
1104,110.5,0.765204,1.12412,0.944662
1105,110.6,0.765981,1.12378,0.9448805
1106,110.7,0.766756,1.12344,0.945098
1107,110.8,0.767529,1.12309,0.9453095
1108,110.9,0.7683,1.12275,0.945525
1109,111.0,0.769069,1.12241,0.9457395
1110,111.1,0.769836,1.12207,0.9459529999999999
1111,111.2,0.7706,1.12173,0.9461649999999999
1112,111.3,0.771362,1.12139,0.9463760000000001
1113,111.4,0.772123,1.12105,0.9465865
1114,111.5,0.772881,1.12072,0.9468004999999999
1115,111.6,0.773637,1.12038,0.9470084999999999
1116,111.7,0.77439,1.12004,0.9472149999999999
1117,111.8,0.775142,1.11971,0.947426
1118,111.9,0.775891,1.11938,0.9476355000000001
1119,112.0,0.776639,1.11904,0.9478395
1120,112.1,0.777384,1.11871,0.9480470000000001
1121,112.2,0.778127,1.11838,0.9482535
1122,112.3,0.778868,1.11805,0.9484589999999999
1123,112.4,0.779607,1.11772,0.9486635000000001
1124,112.5,0.780344,1.11739,0.9488670000000001
1125,112.6,0.781079,1.11707,0.9490745
1126,112.7,0.781811,1.11674,0.9492755
1127,112.8,0.782542,1.11641,0.949476
1128,112.9,0.78327,1.11609,0.9496800000000001
1129,113.0,0.783997,1.11576,0.9498785000000001
1130,113.1,0.784721,1.11544,0.9500805
1131,113.2,0.785443,1.11512,0.9502815
1132,113.3,0.786163,1.1148,0.9504815
1133,113.4,0.786881,1.11447,0.9506755
1134,113.5,0.787597,1.11415,0.9508734999999999
1135,113.6,0.788311,1.11384,0.9510755
1136,113.7,0.789023,1.11352,0.9512715
1137,113.8,0.789733,1.1132,0.9514665
1138,113.9,0.790441,1.11288,0.9516605
1139,114.0,0.791146,1.11257,0.9518580000000001
1140,114.1,0.79185,1.11225,0.9520500000000001
1141,114.2,0.792551,1.11194,0.9522455
1142,114.3,0.793251,1.11162,0.9524355
1143,114.4,0.793948,1.11131,0.952629
1144,114.5,0.794644,1.111,0.9528220000000001
1145,114.6,0.795337,1.11069,0.9530135
1146,114.7,0.796028,1.11037,0.953199
1147,114.8,0.796718,1.11007,0.953394
1148,114.9,0.797405,1.10976,0.9535825
1149,115.0,0.79809,1.10945,0.95377
1150,115.1,0.798774,1.10914,0.9539569999999999
1151,115.2,0.799455,1.10883,0.9541425
1152,115.3,0.800134,1.10853,0.954332
1153,115.4,0.800811,1.10822,0.9545155000000001
1154,115.5,0.801486,1.10792,0.9547030000000001
1155,115.6,0.80216,1.10762,0.95489
1156,115.7,0.802831,1.10731,0.9550704999999999
1157,115.8,0.8035,1.10701,0.955255
1158,115.9,0.804167,1.10671,0.9554385000000001
1159,116.0,0.804833,1.10641,0.9556214999999999
1160,116.1,0.805496,1.10611,0.955803
1161,116.2,0.806157,1.10581,0.9559835
1162,116.3,0.806817,1.10551,0.9561634999999999
1163,116.4,0.807474,1.10521,0.956342
1164,116.5,0.808129,1.10492,0.9565245
1165,116.6,0.808783,1.10462,0.9567015
1166,116.7,0.809434,1.10433,0.956882
1167,116.8,0.810084,1.10403,0.957057
1168,116.9,0.810731,1.10374,0.9572354999999999
1169,117.0,0.811377,1.10345,0.9574135
1170,117.1,0.812021,1.10315,0.9575855
1171,117.2,0.812662,1.10286,0.957761
1172,117.3,0.813302,1.10257,0.957936
1173,117.4,0.81394,1.10228,0.95811
1174,117.5,0.814576,1.10199,0.958283
1175,117.6,0.81521,1.10171,0.95846
1176,117.7,0.815842,1.10142,0.958631
1177,117.8,0.816472,1.10113,0.958801
1178,117.9,0.8171,1.10084,0.9589700000000001
1179,118.0,0.817727,1.10056,0.9591434999999999
1180,118.1,0.818351,1.10027,0.9593105000000001
1181,118.2,0.818974,1.09999,0.959482
1182,118.3,0.819594,1.09971,0.959652
1183,118.4,0.820213,1.09943,0.9598214999999999
1184,118.5,0.82083,1.09914,0.959985
1185,118.6,0.821445,1.09886,0.9601525
1186,118.7,0.822058,1.09858,0.9603189999999999
1187,118.8,0.822669,1.0983,0.9604845
1188,118.9,0.823279,1.09802,0.9606494999999999
1189,119.0,0.823886,1.09775,0.960818
1190,119.1,0.824492,1.09747,0.960981
1191,119.2,0.825096,1.09719,0.9611430000000001
1192,119.3,0.825698,1.09692,0.961309
1193,119.4,0.826298,1.09664,0.961469
1194,119.5,0.826896,1.09637,0.961633
1195,119.6,0.827492,1.09609,0.9617910000000001
1196,119.7,0.828087,1.09582,0.9619535
1197,119.8,0.828679,1.09555,0.9621145
1198,119.9,0.82927,1.09528,0.962275
1199,120.0,0.829859,1.095,0.9624295
1200,120.1,0.830446,1.09473,0.962588
1201,120.2,0.831032,1.09447,0.962751
1202,120.3,0.831615,1.0942,0.9629075
1203,120.4,0.832197,1.09393,0.9630635000000001
1204,120.5,0.832777,1.09366,0.9632185
1205,120.6,0.833355,1.09339,0.9633725
1206,120.7,0.833931,1.09313,0.9635305
1207,120.8,0.834506,1.09286,0.963683
1208,120.9,0.835078,1.0926,0.963839
1209,121.0,0.835649,1.09233,0.9639895
1210,121.1,0.836218,1.09207,0.9641440000000001
1211,121.2,0.836786,1.09181,0.964298
1212,121.3,0.837351,1.09155,0.9644505
1213,121.4,0.837915,1.09129,0.9646025
1214,121.5,0.838477,1.09103,0.9647535
1215,121.6,0.839038,1.09077,0.964904
1216,121.7,0.839596,1.09051,0.965053
1217,121.8,0.840153,1.09025,0.9652015
1218,121.9,0.840708,1.08999,0.965349
1219,122.0,0.841261,1.08973,0.9654955000000001
1220,122.1,0.841813,1.08948,0.9656465000000001
1221,122.2,0.842362,1.08922,0.9657910000000001
1222,122.3,0.84291,1.08897,0.96594
1223,122.4,0.843457,1.08871,0.9660835000000001
1224,122.5,0.844001,1.08846,0.9662305
1225,122.6,0.844544,1.08821,0.9663769999999999
1226,122.7,0.845085,1.08795,0.9665174999999999
1227,122.8,0.845625,1.0877,0.9666625
1228,122.9,0.846162,1.08745,0.966806
1229,123.0,0.846698,1.0872,0.966949
1230,123.1,0.847232,1.08695,0.967091
1231,123.2,0.847765,1.0867,0.9672324999999999
1232,123.3,0.848296,1.08646,0.9673780000000001
1233,123.4,0.848825,1.08621,0.9675175
1234,123.5,0.849353,1.08596,0.9676565
1235,123.6,0.849878,1.08572,0.9677990000000001
1236,123.7,0.850403,1.08547,0.9679365
1237,123.8,0.850925,1.08523,0.9680774999999999
1238,123.9,0.851446,1.08498,0.968213
1239,124.0,0.851965,1.08474,0.9683525
1240,124.1,0.852482,1.08449,0.968486
1241,124.2,0.852998,1.08425,0.9686239999999999
1242,124.3,0.853512,1.08401,0.968761
1243,124.4,0.854025,1.08377,0.9688975
1244,124.5,0.854536,1.08353,0.969033
1245,124.6,0.855045,1.08329,0.9691675000000001
1246,124.7,0.855553,1.08305,0.9693015
1247,124.8,0.856059,1.08281,0.9694345
1248,124.9,0.856563,1.08258,0.9695715
1249,125.0,0.857066,1.08234,0.969703
1250,125.1,0.857567,1.0821,0.9698335
1251,125.2,0.858066,1.08187,0.969968
1252,125.3,0.858564,1.08163,0.970097
1253,125.4,0.85906,1.0814,0.9702299999999999
1254,125.5,0.859555,1.08116,0.9703575
1255,125.6,0.860048,1.08093,0.9704889999999999
1256,125.7,0.860539,1.0807,0.9706195
1257,125.8,0.861029,1.08047,0.9707495
1258,125.9,0.861517,1.08023,0.9708735
1259,126.0,0.862004,1.08,0.971002
1260,126.1,0.862489,1.07977,0.9711295
1261,126.2,0.862972,1.07954,0.9712559999999999
1262,126.3,0.863454,1.07932,0.971387
1263,126.4,0.863935,1.07909,0.9715125
1264,126.5,0.864414,1.07886,0.971637
1265,126.6,0.864891,1.07863,0.9717605
1266,126.7,0.865366,1.07841,0.9718880000000001
1267,126.8,0.865841,1.07818,0.9720104999999999
1268,126.9,0.866313,1.07796,0.9721365
1269,127.0,0.866784,1.07773,0.972257
1270,127.1,0.867254,1.07751,0.972382
1271,127.2,0.867722,1.07729,0.9725060000000001
1272,127.3,0.868188,1.07706,0.9726239999999999
1273,127.4,0.868653,1.07684,0.9727465
1274,127.5,0.869116,1.07662,0.972868
1275,127.6,0.869578,1.0764,0.972989
1276,127.7,0.870039,1.07618,0.9731095
1277,127.8,0.870497,1.07596,0.9732285
1278,127.9,0.870955,1.07574,0.9733475
1279,128.0,0.871411,1.07552,0.9734655000000001
1280,128.1,0.871865,1.07531,0.9735875
1281,128.2,0.872318,1.07509,0.9737040000000001
1282,128.3,0.872769,1.07487,0.9738195000000001
1283,128.4,0.873219,1.07466,0.9739395
1284,128.5,0.873667,1.07444,0.9740535
1285,128.6,0.874114,1.07423,0.974172
1286,128.7,0.87456,1.07402,0.97429
1287,128.8,0.875004,1.0738,0.974402
1288,128.9,0.875446,1.07359,0.974518
1289,129.0,0.875887,1.07338,0.9746334999999999
1290,129.1,0.876327,1.07317,0.9747485
1291,129.2,0.876765,1.07296,0.9748625
1292,129.3,0.877202,1.07275,0.9749760000000001
1293,129.4,0.877637,1.07254,0.9750885
1294,129.5,0.878071,1.07233,0.9752005
1295,129.6,0.878503,1.07212,0.9753115
1296,129.7,0.878934,1.07191,0.975422
1297,129.8,0.879363,1.0717,0.9755315
1298,129.9,0.879791,1.0715,0.9756454999999999
1299,130.0,0.880218,1.07129,0.975754
1300,130.1,0.880643,1.07109,0.9758665
1301,130.2,0.881067,1.07088,0.9759735
1302,130.3,0.881489,1.07068,0.9760845
1303,130.4,0.88191,1.07047,0.97619
1304,130.5,0.88233,1.07027,0.9763
1305,130.6,0.882748,1.07007,0.9764090000000001
1306,130.7,0.883165,1.06986,0.9765125
1307,130.8,0.88358,1.06966,0.97662
1308,130.9,0.883994,1.06946,0.976727
1309,131.0,0.884407,1.06926,0.9768335000000001
1310,131.1,0.884818,1.06906,0.976939
1311,131.2,0.885228,1.06886,0.977044
1312,131.3,0.885637,1.06867,0.9771535
1313,131.4,0.886044,1.06847,0.977257
1314,131.5,0.88645,1.06827,0.97736
1315,131.6,0.886854,1.06807,0.977462
1316,131.7,0.887257,1.06788,0.9775685
1317,131.8,0.887659,1.06768,0.9776695
1318,131.9,0.888059,1.06749,0.9777745
1319,132.0,0.888458,1.06729,0.977874
1320,132.1,0.888856,1.0671,0.977978
1321,132.2,0.889252,1.0669,0.978076
1322,132.3,0.889647,1.06671,0.9781785000000001
1323,132.4,0.890041,1.06652,0.9782804999999999
1324,132.5,0.890434,1.06633,0.978382
1325,132.6,0.890825,1.06614,0.9784825
1326,132.7,0.891215,1.06595,0.9785824999999999
1327,132.8,0.891604,1.06576,0.978682
1328,132.9,0.891991,1.06557,0.9787804999999999
1329,133.0,0.892377,1.06538,0.9788785
1330,133.1,0.892762,1.06519,0.9789760000000001
1331,133.2,0.893145,1.065,0.9790725
1332,133.3,0.893527,1.06482,0.9791735
1333,133.4,0.893908,1.06463,0.979269
1334,133.5,0.894288,1.06444,0.979364
1335,133.6,0.894666,1.06426,0.979463
1336,133.7,0.895043,1.06407,0.9795565
1337,133.8,0.895418,1.06389,0.979654
1338,133.9,0.895793,1.06371,0.9797514999999999
1339,134.0,0.896166,1.06352,0.979843
1340,134.1,0.896538,1.06334,0.9799389999999999
1341,134.2,0.896908,1.06316,0.9800340000000001
1342,134.3,0.897278,1.06298,0.980129
1343,134.4,0.897646,1.0628,0.9802230000000001
1344,134.5,0.898012,1.06262,0.980316
1345,134.6,0.898378,1.06244,0.9804090000000001
1346,134.7,0.898742,1.06226,0.9805010000000001
1347,134.8,0.899105,1.06208,0.9805925
1348,134.9,0.899467,1.0619,0.9806835
1349,135.0,0.899828,1.06172,0.980774
1350,135.1,0.900187,1.06154,0.9808634999999999
1351,135.2,0.900545,1.06137,0.9809574999999999
1352,135.3,0.900902,1.06119,0.9810460000000001
1353,135.4,0.901258,1.06102,0.981139
1354,135.5,0.901613,1.06084,0.9812265
1355,135.6,0.901966,1.06067,0.981318
1356,135.7,0.902318,1.06049,0.9814039999999999
1357,135.8,0.902669,1.06032,0.9814944999999999
1358,135.9,0.903019,1.06014,0.9815795
1359,136.0,0.903367,1.05997,0.9816685
1360,136.1,0.903714,1.0598,0.981757
1361,136.2,0.904061,1.05963,0.9818455
1362,136.3,0.904406,1.05946,0.9819330000000001
1363,136.4,0.904749,1.05929,0.9820195
1364,136.5,0.905092,1.05912,0.982106
1365,136.6,0.905433,1.05895,0.9821915000000001
1366,136.7,0.905774,1.05878,0.9822770000000001
1367,136.8,0.906113,1.05861,0.9823615
1368,136.9,0.906451,1.05844,0.9824455000000001
1369,137.0,0.906788,1.05828,0.982534
1370,137.1,0.907123,1.05811,0.9826165
1371,137.2,0.907458,1.05794,0.982699
1372,137.3,0.907791,1.05778,0.9827855
1373,137.4,0.908124,1.05761,0.9828669999999999
1374,137.5,0.908455,1.05745,0.9829525
1375,137.6,0.908785,1.05728,0.9830325
1376,137.7,0.909114,1.05712,0.983117
1377,137.8,0.909441,1.05695,0.9831955000000001
1378,137.9,0.909768,1.05679,0.983279
1379,138.0,0.910093,1.05663,0.9833615
1380,138.1,0.910418,1.05647,0.983444
1381,138.2,0.910741,1.05631,0.9835255
1382,138.3,0.911063,1.05615,0.9836064999999999
1383,138.4,0.911384,1.05598,0.983682
1384,138.5,0.911704,1.05582,0.983762
1385,138.6,0.912023,1.05567,0.9838465000000001
1386,138.7,0.912341,1.05551,0.9839255
1387,138.8,0.912657,1.05535,0.9840035
1388,138.9,0.912973,1.05519,0.9840815
1389,139.0,0.913287,1.05503,0.9841584999999999
1390,139.1,0.913601,1.05488,0.9842405000000001
1391,139.2,0.913913,1.05472,0.9843165
1392,139.3,0.914224,1.05456,0.9843919999999999
1393,139.4,0.914534,1.05441,0.984472
1394,139.5,0.914844,1.05425,0.984547
1395,139.6,0.915152,1.0541,0.984626
1396,139.7,0.915459,1.05394,0.9846995000000001
1397,139.8,0.915765,1.05379,0.9847775000000001
1398,139.9,0.91607,1.05364,0.984855
1399,140.0,0.916373,1.05349,0.9849315000000001
1400,140.1,0.916676,1.05333,0.9850030000000001
1401,140.2,0.916978,1.05318,0.985079
1402,140.3,0.917279,1.05303,0.9851544999999999
1403,140.4,0.917579,1.05288,0.9852295
1404,140.5,0.917877,1.05273,0.9853035
1405,140.6,0.918175,1.05258,0.9853775
1406,140.7,0.918471,1.05243,0.9854505
1407,140.8,0.918767,1.05228,0.9855235
1408,140.9,0.919062,1.05213,0.985596
1409,141.0,0.919355,1.05198,0.9856674999999999
1410,141.1,0.919648,1.05184,0.9857440000000001
1411,141.2,0.919939,1.05169,0.9858145
1412,141.3,0.92023,1.05154,0.9858849999999999
1413,141.4,0.920519,1.0514,0.9859594999999999
1414,141.5,0.920808,1.05125,0.986029
1415,141.6,0.921095,1.05111,0.9861025
1416,141.7,0.921382,1.05096,0.9861709999999999
1417,141.8,0.921668,1.05082,0.9862440000000001
1418,141.9,0.921952,1.05067,0.9863109999999999
1419,142.0,0.922236,1.05053,0.986383
1420,142.1,0.922518,1.05039,0.9864539999999999
1421,142.2,0.9228,1.05025,0.9865249999999999
1422,142.3,0.923081,1.0501,0.9865905
1423,142.4,0.92336,1.04996,0.98666
1424,142.5,0.923639,1.04982,0.9867295
1425,142.6,0.923917,1.04968,0.9867984999999999
1426,142.7,0.924193,1.04954,0.9868665
1427,142.8,0.924469,1.0494,0.9869345
1428,142.9,0.924744,1.04926,0.987002
1429,143.0,0.925018,1.04912,0.987069
1430,143.1,0.925291,1.04898,0.9871354999999999
1431,143.2,0.925563,1.04885,0.9872065000000001
1432,143.3,0.925834,1.04871,0.987272
1433,143.4,0.926104,1.04857,0.987337
1434,143.5,0.926374,1.04843,0.987402
1435,143.6,0.926642,1.0483,0.987471
1436,143.7,0.926909,1.04816,0.9875345
1437,143.8,0.927176,1.04803,0.987603
1438,143.9,0.927441,1.04789,0.9876655
1439,144.0,0.927706,1.04776,0.987733
1440,144.1,0.927969,1.04762,0.9877945
1441,144.2,0.928232,1.04749,0.987861
1442,144.3,0.928494,1.04736,0.987927
1443,144.4,0.928755,1.04722,0.9879875
1444,144.5,0.929015,1.04709,0.9880525
1445,144.6,0.929274,1.04696,0.9881169999999999
1446,144.7,0.929532,1.04683,0.988181
1447,144.8,0.92979,1.0467,0.988245
1448,144.9,0.930046,1.04657,0.988308
1449,145.0,0.930302,1.04644,0.988371
1450,145.1,0.930556,1.04631,0.9884330000000001
1451,145.2,0.93081,1.04618,0.9884950000000001
1452,145.3,0.931063,1.04605,0.9885565
1453,145.4,0.931315,1.04592,0.9886174999999999
1454,145.5,0.931566,1.04579,0.988678
1455,145.6,0.931817,1.04566,0.9887385
1456,145.7,0.932066,1.04553,0.9887980000000001
1457,145.8,0.932315,1.04541,0.9888625
1458,145.9,0.932562,1.04528,0.9889209999999999
1459,146.0,0.932809,1.04516,0.9889845
1460,146.1,0.933055,1.04503,0.9890424999999999
1461,146.2,0.9333,1.0449,0.9891
1462,146.3,0.933544,1.04478,0.9891620000000001
1463,146.4,0.933788,1.04465,0.9892190000000001
1464,146.5,0.93403,1.04453,0.9892799999999999
1465,146.6,0.934272,1.04441,0.989341
1466,146.7,0.934513,1.04428,0.9893965
1467,146.8,0.934753,1.04416,0.9894565
1468,146.9,0.934992,1.04404,0.9895160000000001
1469,147.0,0.935231,1.04392,0.9895754999999999
1470,147.1,0.935468,1.04379,0.989629
1471,147.2,0.935705,1.04367,0.9896875
1472,147.3,0.935941,1.04355,0.9897455
1473,147.4,0.936176,1.04343,0.989803
1474,147.5,0.93641,1.04331,0.98986
1475,147.6,0.936644,1.04319,0.989917
1476,147.7,0.936876,1.04307,0.989973
1477,147.8,0.937108,1.04295,0.990029
1478,147.9,0.937339,1.04283,0.9900845
1479,148.0,0.937569,1.04272,0.9901445
1480,148.1,0.937799,1.0426,0.9901995
1481,148.2,0.938027,1.04248,0.9902535000000001
1482,148.3,0.938255,1.04236,0.9903074999999999
1483,148.4,0.938482,1.04225,0.990366
1484,148.5,0.938708,1.04213,0.9904189999999999
1485,148.6,0.938934,1.04201,0.990472
1486,148.7,0.939158,1.0419,0.990529
1487,148.8,0.939382,1.04178,0.9905809999999999
1488,148.9,0.939605,1.04167,0.9906375000000001
1489,149.0,0.939828,1.04155,0.9906889999999999
1490,149.1,0.940049,1.04144,0.9907444999999999
1491,149.2,0.94027,1.04133,0.9908000000000001
1492,149.3,0.94049,1.04121,0.99085
1493,149.4,0.940709,1.0411,0.9909045
1494,149.5,0.940928,1.04099,0.990959
1495,149.6,0.941146,1.04087,0.991008
1496,149.7,0.941363,1.04076,0.9910614999999999
1497,149.8,0.941579,1.04065,0.9911145000000001
1498,149.9,0.941794,1.04054,0.991167
